name,symbol,Date,closingprice
Tricida,TCDA,4/30/2021 0:00,4.65
Neuronetics,STIM,4/30/2021 0:00,10.5
Translate Bio,TBIO,4/30/2021 0:00,23.22
Autolus Therapeutics,AUTL,4/30/2021 0:00,5.82
Allakos,ALLK,4/30/2021 0:00,109.12
Rubius Therapeutics,RUBY,4/30/2021 0:00,25.02
Replimune,REPL,4/30/2021 0:00,36.59
Aquestive Therapeutics,AQST,4/30/2021 0:00,4.07
Crinetics Pharma,CRNX,4/30/2021 0:00,17.31
Photronics,PLAB,4/30/2021 0:00,12.7
ePlus,PLUS,4/30/2021 0:00,100.36
Power Integrations,POWI,4/30/2021 0:00,82.81
Perficient,PRFT,4/30/2021 0:00,65.61
Progress,PRGS,4/30/2021 0:00,43.66
Pixelworks,PXLW,4/30/2021 0:00,2.95
QAD A,QADA,4/30/2021 0:00,70.69
QAD B,QADB,4/30/2021 0:00,49.24
RCM Technologies,RCMT,4/30/2021 0:00,3.59
Qumu Corp,QUMU,4/30/2021 0:00,5.5
RigNet,RNET,4/30/2021 0:00,9.6
Creative Realities,CREX,4/30/2021 0:00,1.4
ScanSource,SCSC,4/30/2021 0:00,30.23
SGOCO Group Ltd,SGOC,4/30/2021 0:00,1.63
Silicom,SILC,4/30/2021 0:00,42.79
Silicon Motion,SIMO,4/30/2021 0:00,71.82
Simulations Plus,SLP,4/30/2021 0:00,63.14
Smith Micro Software,SMSI,4/30/2021 0:00,5.62
Synchronoss,SNCR,4/30/2021 0:00,3.34
Sapiens,SPNS,4/30/2021 0:00,32.36
Support.com,SPRT,4/30/2021 0:00,3.8
SPS Commerce,SPSC,4/30/2021 0:00,102.44
Stratasys Ltd,SSYS,4/30/2021 0:00,22.41
Streamline,STRM,4/30/2021 0:00,2.11
TransAct,TACT,4/30/2021 0:00,12.71
Tower,TSEM,4/30/2021 0:00,28.3
Xperi,XPER,4/30/2021 0:00,20.55
Ultra Cleans,UCTT,4/30/2021 0:00,51.07
Onespan,OSPN,4/30/2021 0:00,26.81
21Vianet,VNET,4/30/2021 0:00,27.91
Boingo,WIFI,4/30/2021 0:00,13.96
Wayside,WSTG,4/30/2021 0:00,24.5
Zix,ZIXI,4/30/2021 0:00,7.89
Logitech,LOGI,4/30/2021 0:00,110.88
Blucora,BCOR,4/30/2021 0:00,14.4
GSE Systems,GVP,4/30/2021 0:00,1.37
Park City Group,PCYG,4/30/2021 0:00,5.29
Tucows Inc.,TCX,4/30/2021 0:00,78.61
XpresSpa,XSPA,4/30/2021 0:00,1.37
Neonode,NEON,4/30/2021 0:00,8.45
Ideanomics,IDEX,4/30/2021 0:00,2.94
Brightcove,BCOV,4/30/2021 0:00,14.52
Nextgen Healthcare,NXGN,4/30/2021 0:00,18.31
Qualys,QLYS,4/30/2021 0:00,101.36
Marin Software,MRIN,4/30/2021 0:00,1.79
Benefitfocus,BNFT,4/30/2021 0:00,13.52
Gogo Inc,GOGO,4/30/2021 0:00,10.42
Premier Inc,PINC,4/30/2021 0:00,35.35
Wix.Com Ltd,WIX,4/30/2021 0:00,317.88
Criteo Sa,CRTO,4/30/2021 0:00,39.73
SilverSun Tech,SSNT,4/30/2021 0:00,6.71
DarioHealth,DRIO,4/30/2021 0:00,21.68
AudioEye,AEYE,4/30/2021 0:00,25.3
SharpSpring,SHSP,4/30/2021 0:00,16.5
Five9,FIVN,4/30/2021 0:00,187.97
2U Inc,TWOU,4/30/2021 0:00,39.25
Varonis Systems,VRNS,4/30/2021 0:00,52.95
Weibo Corp,WB,4/30/2021 0:00,50.4
Inpixon,INPX,4/30/2021 0:00,1.16
Materialise NV,MTLS,4/30/2021 0:00,29.92
Sphere 3D,ANY,4/30/2021 0:00,1.97
Cyberark Software,CYBR,4/30/2021 0:00,140.5
NXT-ID,NXTD,4/30/2021 0:00,0.88
Upland Software Inc,UPLD,4/30/2021 0:00,49.56
Momo Inc,MOMO,4/30/2021 0:00,14.66
Baozun Inc,BZUN,4/30/2021 0:00,34.71
Alarm.com Holdings,ALRM,4/30/2021 0:00,89.76
Appfolio Inc,APPF,4/30/2021 0:00,144.63
Rapid7 Inc,RPD,4/30/2021 0:00,81.25
SITO Mobile Ltd,SITO,4/30/2021 0:00,0.1431
Borqs Tech,BRQS,4/30/2021 0:00,1.1
Match Group,MTCH,4/30/2021 0:00,155.63
Mimecast Ltd,MIME,4/30/2021 0:00,43.42
Atlassian Corp Plc,TEAM,4/30/2021 0:00,237.56
Secureworks,SCWX,4/30/2021 0:00,13.01
My Size,MYSZ,4/30/2021 0:00,0.994
Impinj,PI,4/30/2021 0:00,47.46
Atomera,ATOM,4/30/2021 0:00,16.64
Talend,TLND,4/30/2021 0:00,64.41
Everbridge,EVBG,4/30/2021 0:00,132.71
Nutanix,NTNX,4/30/2021 0:00,27.04
Tabula Rasa HealthCare,TRHC,4/30/2021 0:00,47.56
Coupa Software,COUP,4/30/2021 0:00,269.04
Everspin Tech,MRAM,4/30/2021 0:00,5.25
Blackline,BL,4/30/2021 0:00,116.06
GDS Holdings,GDS,4/30/2021 0:00,82.97
GTY Tech A,GTYH,4/30/2021 0:00,5.1
Ichor Holdings,ICHR,4/30/2021 0:00,55.77
Okta,OKTA,4/30/2021 0:00,269.7
Veritone,VERI,4/30/2021 0:00,24.12
Appian,APPN,4/30/2021 0:00,121.18
Smart Global,SGH,4/30/2021 0:00,46.15
Exela Tech,XELA,4/30/2021 0:00,1.95
Beyond Air,XAIR,4/30/2021 0:00,6.14
Rimini Street,RMNI,4/30/2021 0:00,7.87
MongoDB,MDB,4/30/2021 0:00,297.46
RumbleON,RMBL,4/30/2021 0:00,38.23
Altair Engineering,ALTR,4/30/2021 0:00,65
Safe-T,SFET,4/30/2021 0:00,1.36
Acm Research,ACMR,4/30/2021 0:00,78.95
Bandwidth,BAND,4/30/2021 0:00,132.2
Ameri,AMRH,4/30/2021 0:00,2.38
One Stop Systems,OSS,4/30/2021 0:00,5.32
Akerna,KERN,4/30/2021 0:00,4.22
Zscaler,ZS,4/30/2021 0:00,187.64
Dropbox,DBX,4/30/2021 0:00,25.7
Red Violet,RDVT,4/30/2021 0:00,20.8
nLIGHT,LASR,4/30/2021 0:00,29.34
DocuSign,DOCU,4/30/2021 0:00,222.94
AGM A,AGMH,4/30/2021 0:00,12.23
CLPS,CLPS,4/30/2021 0:00,4.21
i3 Verticals,IIIV,4/30/2021 0:00,33.22
Domo,DOMO,4/30/2021 0:00,64.29
Tenable,TENB,4/30/2021 0:00,37.49
Opera,OPRA,4/30/2021 0:00,10.85
Aurora Mobile,JG,4/30/2021 0:00,3.53
Pintec Tech,PT,4/30/2021 0:00,0.9
Qutoutiao,QTT,4/30/2021 0:00,2.3
SVMK,SVMK,4/30/2021 0:00,17.99
Covetrus,CVET,4/30/2021 0:00,28.65
Super League Gaming,SLGG,4/30/2021 0:00,5.38
Powerbridge,PBTS,4/30/2021 0:00,1.72
Sciplay,SCPL,4/30/2021 0:00,17.65
Yunji,YJ,4/30/2021 0:00,2.03
Mohawk Group,MWK,4/30/2021 0:00,21.7
Crowdstrike Holdings,CRWD,4/30/2021 0:00,208.51
DouYu,DOYU,4/30/2021 0:00,9.11
Health Catalyst,HCAT,4/30/2021 0:00,57.9
Datadog,DDOG,4/30/2021 0:00,85.77
Fangdd Network,DUO,4/30/2021 0:00,4.25
36Kr Holdings,KRKR,4/30/2021 0:00,3.04
Retail Opportunity,ROIC,4/30/2021 0:00,17.6
Selective,SIGI,4/30/2021 0:00,76.14
Lendingtree,TREE,4/30/2021 0:00,206.49
Sabra,SBRA,4/30/2021 0:00,18.17
Caretrust Inc,CTRE,4/30/2021 0:00,24.18
FirstService,FSV,4/30/2021 0:00,162.25
Kinsale Capital,KNSL,4/30/2021 0:00,174.01
Brighthouse Financial,BHF,4/30/2021 0:00,46.79
Newmark Group,NMRK,4/30/2021 0:00,10.75
Park-Ohios,PKOH,4/30/2021 0:00,36.31
The Childrens Place,PLCE,4/30/2021 0:00,78.35
Plug Power,PLUG,4/30/2021 0:00,28.51
Plexus,PLXS,4/30/2021 0:00,92.44
PrimeEnergy,PNRG,4/30/2021 0:00,42.27
Pool,POOL,4/30/2021 0:00,422.52
Powell Industries,POWL,4/30/2021 0:00,35.24
Primoris,PRIM,4/30/2021 0:00,32.66
Primo Water,PRMW,4/30/2021 0:00,16.74
The Providence Service,PRSC,4/30/2021 0:00,140.08
US Auto Parts,PRTS,4/30/2021 0:00,17.28
PriceSmart,PSMT,4/30/2021 0:00,84.04
Papa John's,PZZA,4/30/2021 0:00,96.72
Rave Restaurant,RAVE,4/30/2021 0:00,1.34
QuinStreet,QNST,4/30/2021 0:00,20.27
Rada Electronic Industries,RADA,4/30/2021 0:00,13.19
Freightcar,RAIL,4/30/2021 0:00,7.93
Raven,RAVN,4/30/2021 0:00,40.62
Rubicon Tech,RBCN,4/30/2021 0:00,10.35
Rent-A-Center,RCII,4/30/2021 0:00,57.55
Rocky Brands,RCKY,4/30/2021 0:00,52.65
Recon Technology,RCON,4/30/2021 0:00,8.58
Radcom,RDCM,4/30/2021 0:00,9.7
Reading Int,RDI,4/30/2021 0:00,5.98
Resources Connection,RECN,4/30/2021 0:00,14.11
Research Frontiers,REFR,4/30/2021 0:00,2.56
Richardson Electronics,RELL,4/30/2021 0:00,7.61
RF Industries,RFIL,4/30/2021 0:00,6.45
RGC Resources,RGCO,4/30/2021 0:00,21.69
RCI Hospitality,RICK,4/30/2021 0:00,72.81
Rocky Mountain Chocolate,RMCF,4/30/2021 0:00,6.05
RealNetworks,RNWK,4/30/2021 0:00,2.6
Gibraltar Industries,ROCK,4/30/2021 0:00,91.86
Radio One,UONE,4/30/2021 0:00,5.15
Radio One D,UONEK,4/30/2021 0:00,2.41
RBC Bearings,ROLL,4/30/2021 0:00,199.43
Red Robin Gourmet Burgers,RRGB,4/30/2021 0:00,36.36
Rush A,RUSHA,4/30/2021 0:00,49.36
Rush B,RUSHB,4/30/2021 0:00,43.79
Ruth's Hospitality,RUTH,4/30/2021 0:00,26.11
Sanderson Farms,SAFM,4/30/2021 0:00,164.53
Salem Media,SALM,4/30/2021 0:00,2.01
Sanmina,SANM,4/30/2021 0:00,40.84
S&W Seed,SANW,4/30/2021 0:00,3.78
Sinclair,SBGI,4/30/2021 0:00,32.47
Scholastic,SCHL,4/30/2021 0:00,30.33
Schnitzer,SCHN,4/30/2021 0:00,47.21
Comscore,SCOR,4/30/2021 0:00,3.69
Shoe Carnival,SCVL,4/30/2021 0:00,59.95
Origin Agritech,SEED,4/30/2021 0:00,14.9
Seneca Foods A,SENEA,4/30/2021 0:00,46.06
Superior Uniform,SGC,4/30/2021 0:00,25.22
SigmaTron,SGMA,4/30/2021 0:00,5.11
Scientific Games,SGMS,4/30/2021 0:00,58.52
SPAR Group,SGRP,4/30/2021 0:00,1.69
Shiloh,SHLO,4/30/2021 0:00,0.12
Steven Madden,SHOO,4/30/2021 0:00,40.67
Silgans,SLGN,4/30/2021 0:00,42.17
Sharps,SMED,4/30/2021 0:00,17.49
Schmitt,SMIT,4/30/2021 0:00,6.19
Helios Tech,HLIO,4/30/2021 0:00,72.28
Spherix,SPEX,4/30/2021 0:00,1.03
SpartanNash Co,SPTN,4/30/2021 0:00,19.37
Future Fintech,FTFT,4/30/2021 0:00,3.89
ServiceSource,SREV,4/30/2021 0:00,1.48
SP Plus Corp,SP,4/30/2021 0:00,34.33
SunOpta Inc.,STKL,4/30/2021 0:00,12.39
Stampscom,STMP,4/30/2021 0:00,205.37
Strategic Education,STRA,4/30/2021 0:00,75.06
Sterling Construction,STRL,4/30/2021 0:00,20.85
Strattec,STRT,4/30/2021 0:00,43.9
Summer Infant,SUMR,4/30/2021 0:00,18.04
American Outdoor,AOBC,4/30/2021 0:00,17.4
Sykes,SYKE,4/30/2021 0:00,43.83
Synalloy,SYNL,4/30/2021 0:00,9.11
Sypris,SYPR,4/30/2021 0:00,3.58
Taitron,TAIT,4/30/2021 0:00,4.11
Carrols,TAST,4/30/2021 0:00,5.89
Tat Techno,TATT,4/30/2021 0:00,4.98
Taylor Devices,TAYD,4/30/2021 0:00,12.18
TransGlobe Energy,TGA,4/30/2021 0:00,1.59
Titan Machinery,TITN,4/30/2021 0:00,26.11
Tandy Leather,TLF,4/30/2021 0:00,4.15
Transcat,TRNS,4/30/2021 0:00,50
TriMas,TRS,4/30/2021 0:00,31.84
TSR,TSRI,4/30/2021 0:00,9.34
TTEC,TTEC,4/30/2021 0:00,101.73
Tetra Tech,TTEK,4/30/2021 0:00,127.63
TechTarget,TTGT,4/30/2021 0:00,76.7
TTM,TTMI,4/30/2021 0:00,15
Twin Disc,TWIN,4/30/2021 0:00,10.55
Trans World,TWMC,4/30/2021 0:00,22
Texas Roadhouse,TXRH,4/30/2021 0:00,107.02
Universal Electronics,UEIC,4/30/2021 0:00,56.85
Net 1 UEPS,UEPS,4/30/2021 0:00,5.63
Universal Forest,UFPI,4/30/2021 0:00,84.04
UFP,UFPT,4/30/2021 0:00,50.06
United-Guardian,UG,4/30/2021 0:00,14.62
Amerco,UHAL,4/30/2021 0:00,596.63
Ultralife,ULBI,4/30/2021 0:00,7.9
Westwater Resources,WWR,4/30/2021 0:00,4.43
Universal Stainless&Alloy,USAP,4/30/2021 0:00,9.14
U S Concrete,USCR,4/30/2021 0:00,63.41
US Energy,USEG,4/30/2021 0:00,4.1
United States Lime&Minerals,USLM,4/30/2021 0:00,138.18
Value Line,VALU,4/30/2021 0:00,30.54
Veeco,VECO,4/30/2021 0:00,23.01
Vicor,VICR,4/30/2021 0:00,92.23
Virco,VIRC,4/30/2021 0:00,3.19
Village Super Market,VLGEA,4/30/2021 0:00,24.38
Cimpress NV,CMPR,4/30/2021 0:00,95.26
Vera Bradley,VRA,4/30/2021 0:00,11.1
VSE Corporation,VSEC,4/30/2021 0:00,43.15
EVINE,IMBI,4/30/2021 0:00,7.39
WD-40,WDFC,4/30/2021 0:00,248.74
Weyco,WEYS,4/30/2021 0:00,19.67
G Willi-Food,WILC,4/30/2021 0:00,22.65
Winmark,WINA,4/30/2021 0:00,192.57
Encore Wire,WIRE,4/30/2021 0:00,74.68
Willdan,WLDN,4/30/2021 0:00,38.17
Dropcar,DCAR,4/30/2021 0:00,5.53
Willamette Valley Vineyards,WVVI,4/30/2021 0:00,13.1
Woodward,WWD,4/30/2021 0:00,125.01
The York Water,YORW,4/30/2021 0:00,51.64
Zebra,ZBRA,4/30/2021 0:00,487.74
Olympic Steel,ZEUS,4/30/2021 0:00,29.05
Zion Oil&Gas,ZN,4/30/2021 0:00,0.625
Zumiez,ZUMZ,4/30/2021 0:00,42.97
Zovio,ZVO,4/30/2021 0:00,3.71
Pilgrims Pride,PPC,4/30/2021 0:00,23.96
Penn Virginia,PVAC,4/30/2021 0:00,13.63
Avnet,AVT,4/30/2021 0:00,43.92
Saga Communications,SGA,4/30/2021 0:00,22.53
Zynga,ZNGA,4/30/2021 0:00,10.82
PDC Energy,PDCE,4/30/2021 0:00,36.51
Ever-Glory,EVK,4/30/2021 0:00,2.27
Full House Resorts Inc,FLL,4/30/2021 0:00,9.76
Iteris,ITI,4/30/2021 0:00,6.75
Mountain Province Diamonds,MPVD,4/30/2021 0:00,0.4603
Orion Energy,OESX,4/30/2021 0:00,6.02
TravelCenters of America LLC,TA,4/30/2021 0:00,27.49
Tecnoglass,TGLS,4/30/2021 0:00,11.96
ClearSign,CLIR,4/30/2021 0:00,4.78
Caesarstone,CSTE,4/30/2021 0:00,13.96
CUI Global,CUI,4/30/2021 0:00,4.21
Caesars,CZR,4/30/2021 0:00,97.84
DLH Holdings,DLHC,4/30/2021 0:00,10.19
Enphase,ENPH,4/30/2021 0:00,139.25
Five Below,FIVE,4/30/2021 0:00,201.27
Fiesta,FRGI,4/30/2021 0:00,14.74
Chanticleer,BURG,4/30/2021 0:00,2.37
MACOM Tech,MTSI,4/30/2021 0:00,56.61
Turtle Beach,HEAR,4/30/2021 0:00,27.79
Renewable Energy,REGI,4/30/2021 0:00,55.52
Bloomin Brands,BLMN,4/30/2021 0:00,31.6
Chuy's Holdings,CHUY,4/30/2021 0:00,48.86
WW International,WW,4/30/2021 0:00,27.74
Iconix Brand,ICON,4/30/2021 0:00,1.96
Westport Fuel,WPRT,4/30/2021 0:00,6.83
Yield10 Bioscience,YTEN,4/30/2021 0:00,9.25
Fossil,FOSL,4/30/2021 0:00,12.9
ANGI Homeservices,ANGI,4/30/2021 0:00,16.01
The Wendy’s Co,WEN,4/30/2021 0:00,22.57
Groupon,GRPN,4/30/2021 0:00,50.63
Lincoln Electrics,LECO,4/30/2021 0:00,128.05
Elbit Systems,ESLT,4/30/2021 0:00,137.06
Visteon,VC,4/30/2021 0:00,121.81
Travelzoo,TZOO,4/30/2021 0:00,15.76
AMC Networks,AMCX,4/30/2021 0:00,50.28
Century Aluminum,CENX,4/30/2021 0:00,15.66
Melco Resorts & Entertainment,MLCO,4/30/2021 0:00,19.29
Penn National Gaming,PENN,4/30/2021 0:00,89.12
Trimble,TRMB,4/30/2021 0:00,82
Ambarella,AMBA,4/30/2021 0:00,97.49
Lifevantage,LFVN,4/30/2021 0:00,8.13
Taronis Tech,TRNX,4/30/2021 0:00,0.028
Vertex Energy,VTNR,4/30/2021 0:00,1.36
The ExOne,XONE,4/30/2021 0:00,23.25
Hemisphere,HMTV,4/30/2021 0:00,12.22
Professional Diversity,IPDN,4/30/2021 0:00,1.75
Micronet Enertec,MICT,4/30/2021 0:00,1.65
Digital Turbine,APPS,4/30/2021 0:00,75.43
National Research,NRC,4/30/2021 0:00,51.3
Supercom Lt,SPCB,4/30/2021 0:00,1.38
Lindblad Expeditions,LIND,4/30/2021 0:00,16.39
Fox Factory,FOXF,4/30/2021 0:00,153.23
Marron Bio,MBII,4/30/2021 0:00,1.69
NV5 Global,NVEE,4/30/2021 0:00,90.13
Noodles & Co,NDLS,4/30/2021 0:00,12.09
Sprouts Farmers,SFM,4/30/2021 0:00,25.61
Pioneer Pow,PPSI,4/30/2021 0:00,4.03
Sequential,SQBG,4/30/2021 0:00,25
Potbelly Co,PBPB,4/30/2021 0:00,6.11
LGI Homes,LGIH,4/30/2021 0:00,165.78
Extended Stay America,STAY,4/30/2021 0:00,19.89
Huttig Building,HBP,4/30/2021 0:00,4.01
Ideal Power Inc,IPWR,4/30/2021 0:00,9.45
Ricebran Tech,RIBT,4/30/2021 0:00,1.07
Houghton Mifflin,HMHC,4/30/2021 0:00,9.08
Torchlight Energ,TRCH,4/30/2021 0:00,2.115
Reed’s,REED,4/30/2021 0:00,0.985
Genius Brands International Inc,GNUS,4/30/2021 0:00,1.77
Workhorse Grp,WKHS,4/30/2021 0:00,12.39
Paysign,PAYS,4/30/2021 0:00,3.82
Envision Solar,EVSI,4/30/2021 0:00,34.43
Alkaline Water,WTER,4/30/2021 0:00,1.13
B. Riley Financial,RILY,4/30/2021 0:00,71.29
Cemtrex,CETX,4/30/2021 0:00,1.69
Cryoport Inc,CYRX,4/30/2021 0:00,56.57
Staffing 360,STAF,4/30/2021 0:00,0.624
Vuzix Corp Cmn Stk,VUZI,4/30/2021 0:00,23.07
VirTra,VTSI,4/30/2021 0:00,5.9
Monaker,MKGI,4/30/2021 0:00,3.07
Sigma Labs,SGLB,4/30/2021 0:00,3.8
Youngevity International,YGYI,4/30/2021 0:00,0.33
BIO-Key,BKYI,4/30/2021 0:00,3.45
Coda Octopus,CODA,4/30/2021 0:00,8
Aemetis Inc,AMTX,4/30/2021 0:00,18.23
Celsius,CELH,4/30/2021 0:00,57.3
Blink Charging,BLNK,4/30/2021 0:00,36.8
OPTIMIZERx,OPRX,4/30/2021 0:00,50.46
Social Reality,SRAX,4/30/2021 0:00,3.93
ALJ Regional,ALJJ,4/30/2021 0:00,1.43
Chromadex Corp,CDXC,4/30/2021 0:00,8.88
Epsilon Energy,EPSN,4/30/2021 0:00,3.97
Global Water,GWRS,4/30/2021 0:00,17.05
Natural Health Trend,NHTC,4/30/2021 0:00,7.28
Lipocine,LPCN,4/30/2021 0:00,1.41
Del Taco Restaurants,TACO,4/30/2021 0:00,11.4
Blue Bird,BLBD,4/30/2021 0:00,26.94
Profire Ene,PFIE,4/30/2021 0:00,1.22
Nova Lifestyle I,NVFY,4/30/2021 0:00,2.73
Tarena Intl Adr,TEDU,4/30/2021 0:00,3.75
Amark Preci,AMRK,4/30/2021 0:00,37.27
Energous Co,WATT,4/30/2021 0:00,3.12
Paylocity Holdng,PCTY,4/30/2021 0:00,193.24
Malibu Boats Inc,MBUU,4/30/2021 0:00,83.36
Lands’ End,LE,4/30/2021 0:00,23.04
AgroFresh Solutions,AGFS,4/30/2021 0:00,2.12
Sportsmans,SPWH,4/30/2021 0:00,17.56
Sabre Corpo,SABR,4/30/2021 0:00,14.98
Phibro,PAHC,4/30/2021 0:00,24.52
Tuniu Corp,TOUR,4/30/2021 0:00,2.8
Truecar Inc,TRUE,4/30/2021 0:00,4.6
GoPro Inc,GPRO,4/30/2021 0:00,11.23
Atlantica Yield,AY,4/30/2021 0:00,38.55
Quest Resource,QRHC,4/30/2021 0:00,3.81
Tecogen Inc,TGEN,4/30/2021 0:00,1.66
Viper Energy Ut,VNOM,4/30/2021 0:00,18.01
Xunlei Ltd Adr,XNET,4/30/2021 0:00,5.31
El Pollo Loco Holdings Inc,LOCO,4/30/2021 0:00,16.94
Trupanion Inc,TRUP,4/30/2021 0:00,81.1
Energy Focu,EFOI,4/30/2021 0:00,3.68
Marathon Patent,MARA,4/30/2021 0:00,36.78
Liberty Media Formula C,FWONK,4/30/2021 0:00,46.94
MTBC,MTBC,4/30/2021 0:00,7.86
Myos Rens,MYOS,4/30/2021 0:00,13.46
Spark Energy Inc,SPKE,4/30/2021 0:00,10.58
Wilhelmina,WHLM,4/30/2021 0:00,5.34
Liberty Tripadvisor,LTRPB,4/30/2021 0:00,37.05
Limbach Holdings,LMB,4/30/2021 0:00,11.02
Liberty Tri,LTRPA,4/30/2021 0:00,5.06
Dave & Buster’s Entertainment,PLAY,4/30/2021 0:00,45.66
Applied DNA Sciences Inc,APDN,4/30/2021 0:00,6.87
Freshpet Inc,FRPT,4/30/2021 0:00,184.82
Inspired Entertainment,INSE,4/30/2021 0:00,8.25
Liberty Broadband Srs A,LBRDA,4/30/2021 0:00,157.67
Liberty Broadband Srs C,LBRDK,4/30/2021 0:00,162.72
Kimball Electronics,KE,4/30/2021 0:00,23.01
Tribune Publishing,TPCO,4/30/2021 0:00,17.44
Inovalon Holdings Inc,INOV,4/30/2021 0:00,30.21
Tantech Holdings Ltd,TANH,4/30/2021 0:00,1.27
Etsy Inc,ETSY,4/30/2021 0:00,198.79
Kornit Digital Ltd,KRNT,4/30/2021 0:00,97.76
SolarEdge Technologies Inc,SEDG,4/30/2021 0:00,263.54
One Group Hospitality,STKS,4/30/2021 0:00,9.3
Urban Tea,MYT,4/30/2021 0:00,2.65
Davidstea Inc,DTEA,4/30/2021 0:00,3.35
Nextdecade,NEXT,4/30/2021 0:00,2.21
Wingstop Inc,WING,4/30/2021 0:00,158.41
DHX Media,DHXM,4/30/2021 0:00,2.23
Liberty Latin America,LILA,4/30/2021 0:00,13.89
Liberty Latin America C,LILAK,4/30/2021 0:00,13.95
JMU,JMU,4/30/2021 0:00,5.99
Hailiang Education Group Inc,HLG,4/30/2021 0:00,49.9
Aqua Metals Inc,AQMS,4/30/2021 0:00,2.97
Green Plains Partners LP,GPP,4/30/2021 0:00,11.88
Mastercraft Boat,MCFT,4/30/2021 0:00,28.36
Ollies Bargain Outlet Holdings Inc,OLLI,4/30/2021 0:00,92.27
Sunrun Inc,RUN,4/30/2021 0:00,49
Payment Data Systems Inc,USIO,4/30/2021 0:00,5.95
CSW Industrials Inc,CSWI,4/30/2021 0:00,135.41
Target Hospitality A,TH,4/30/2021 0:00,2.79
Purple Innovation,PRPL,4/30/2021 0:00,34.08
New Age Beverages,NBEV,4/30/2021 0:00,2.19
Akoustis Tech,AKTS,4/30/2021 0:00,11.23
Duluth Holdings Inc,DLTH,4/30/2021 0:00,15.47
Hostess Brands,TWNK,4/30/2021 0:00,15.29
China Customer Relations Centers,CCRC,4/30/2021 0:00,6.19
Naked Brand,NAKD,4/30/2021 0:00,0.709
SPI Energy,SPI,4/30/2021 0:00,6.73
Nano Dimension,NNDM,4/30/2021 0:00,7.34
Liberty Media Braves A,BATRA,4/30/2021 0:00,27.99
Liberty Media Braves C,BATRK,4/30/2021 0:00,27.69
Liberty Media SiriusXM A,LSXMA,4/30/2021 0:00,45.19
Liberty Media SiriusXM C,LSXMK,4/30/2021 0:00,45.23
Centennial Res Dev,CDEV,4/30/2021 0:00,4.24
Red Rock Resorts,RRR,4/30/2021 0:00,36.63
Innovate Biopharma,INNT,4/30/2021 0:00,1.22
Estre USA A,ESTR,4/30/2021 0:00,0.0645
TPI Composites,TPIC,4/30/2021 0:00,53.15
VistaGen Therapeutics,VTGN,4/30/2021 0:00,2.53
Waitr,WTRH,4/30/2021 0:00,2.46
Trade Desk,TTD,4/30/2021 0:00,729.31
Fluent,FLNT,4/30/2021 0:00,3.72
Shineco,TYHT,4/30/2021 0:00,11.14
Alliance MMA,WORX,4/30/2021 0:00,1.63
Infrastructure Energy Alternatives,IEA,4/30/2021 0:00,13.18
Mammoth Energy Services,TUSK,4/30/2021 0:00,3.82
Forterra,FRTA,4/30/2021 0:00,23.46
Smart Sand,SND,4/30/2021 0:00,2.42
Phunware,PHUN,4/30/2021 0:00,1.59
SenesTech,SNES,4/30/2021 0:00,1.56
Priority Tech,PRTH,4/30/2021 0:00,6.95
Polar Power,POLA,4/30/2021 0:00,11.2
Trivago,TRVG,4/30/2021 0:00,3.58
Yatra Online,YTRA,4/30/2021 0:00,2.05
Hebron Technology,HEBT,4/30/2021 0:00,15.01
VivoPower Intl,VVPR,4/30/2021 0:00,7.6
Laureate Education,LAUR,4/30/2021 0:00,13.75
Ramaco Resources,METC,4/30/2021 0:00,4.05
iFresh Inc,IFMK,4/30/2021 0:00,1.43
Playa Hotels & Resorts,PLYA,4/30/2021 0:00,7.36
Verra Mobility,VRRM,4/30/2021 0:00,13.44
NCS Multistage,NCSM,4/30/2021 0:00,25.4
Kayne Anderson,ALTM,4/30/2021 0:00,60
National Energy Services,NESR,4/30/2021 0:00,12.69
Shotspotter,SSTI,4/30/2021 0:00,34.94
Boston Omaha,BOMN,4/30/2021 0:00,28.02
ShiftPixy,PIXY,4/30/2021 0:00,3.11
SG Blocks,SGBX,4/30/2021 0:00,3.68
Newater Technology,NEWA,4/30/2021 0:00,3.42
Eastside Distilling,EAST,4/30/2021 0:00,1.84
Chicken Soup,CSSE,4/30/2021 0:00,30.48
Concrete Pumping A,BBCP,4/30/2021 0:00,8.13
ZK International,ZKIN,4/30/2021 0:00,6.21
Hf Foods,HFFG,4/30/2021 0:00,6.23
Secoo Holding,SECO,4/30/2021 0:00,2.45
Roku,ROKU,4/30/2021 0:00,342.97
Arcimoto,FUV,4/30/2021 0:00,10.31
TDH Holdings,PETZ,4/30/2021 0:00,2.28
CarGurus,CARG,4/30/2021 0:00,24.68
LiveXLive Media,LIVX,4/30/2021 0:00,4.29
FAT Brands,FAT,4/30/2021 0:00,9.56
RISE Education Cayman,REDU,4/30/2021 0:00,3.38
National Vision,EYE,4/30/2021 0:00,50.41
Black Ridge,AESE,4/30/2021 0:00,2.7
Funko,FNKO,4/30/2021 0:00,21.54
Sleep Number,SNBR,4/30/2021 0:00,111.89
BioHiTech,BHTG,4/30/2021 0:00,1.5
Kaixin Auto,KXIN,4/30/2021 0:00,2.63
Stitch Fix,SFIX,4/30/2021 0:00,43.32
Haymaker A,OSW,4/30/2021 0:00,10.65
ReTo Eco-Solutions,RETO,4/30/2021 0:00,1.16
